Optimizer,ModelType,Round_Fold,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
SDG,FEDERATED CNN,2,3,5,5.854815245,0.8029772043,0.2620508373,0.5315718055,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,3,6,5.906359196,0.8257443309,0.2620508373,0.4915628135,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,1,17.31621742,0.6444833875,0.2620508373,0.8867944479,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,2,5.977946043,0.7154115438,0.2620508373,0.7393850684,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,3,5.887895584,0.7591943741,0.2620508373,0.6018900871,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,4,5.886237383,0.7915936708,0.2620508373,0.5720114708,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,5,5.794375181,0.7828371525,0.2620508373,0.5334872007,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,4,6,5.784015179,0.8178634048,0.2620508373,0.5039129853,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,1,17.44862914,0.6602451801,0.2620508373,0.845682919,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,2,6.102887392,0.7451838851,0.2620508373,0.6697117686,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,3,5.736835957,0.7749562263,0.2620508373,0.6004166603,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,4,5.959376097,0.8038529158,0.2620508373,0.5432690978,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,5,5.759385109,0.8213660121,0.2620508373,0.4947668016,2.244256735,0.001000000047
SDG,FEDERATED CNN,2,5,6,5.856927156,0.8309982419,0.2620508373,0.4515940845,2.244256735,0.001000000047
SDG,FEDERATED CNN,3,1,1,17.14873004,0.7454068065,0.3155127168,0.6861027479,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,1,2,5.702610731,0.7585301995,0.3155127168,0.6229837537,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,1,3,5.961366892,0.7891513705,0.3155127168,0.56025213,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,1,4,5.953334093,0.8048993945,0.3155127168,0.527547121,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,1,5,5.8290236,0.8363954425,0.3155127168,0.4490152597,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,1,6,5.833761454,0.8363954425,0.3155127168,0.4546233118,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,1,17.31142998,0.74715662,0.3155127168,0.6966083646,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,2,5.843869448,0.7734033465,0.3155127168,0.5965681076,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,3,6.121663094,0.803149581,0.3155127168,0.5308891535,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,4,5.610366821,0.8066491485,0.3155127168,0.5349977016,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,5,5.908694983,0.8197725415,0.3155127168,0.4810890853,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,2,6,5.947146893,0.840769887,0.3155127168,0.4485391974,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,1,18.15673733,0.7889667153,0.3155127168,0.5614067912,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,2,5.813006401,0.7740805745,0.3155127168,0.5836004615,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,3,5.779709816,0.813485086,0.3155127168,0.5024007559,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,4,6.054383278,0.8152364492,0.3155127168,0.4949522614,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,5,5.890622377,0.8345008492,0.3155127168,0.4732396007,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,3,6,5.800920963,0.8371278644,0.3155127168,0.4457486868,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,1,18.49807644,0.7408056259,0.3155127168,0.6598699689,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,2,5.971647739,0.7723292708,0.3155127168,0.6051148176,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,3,5.899923801,0.7898423672,0.3155127168,0.5396283865,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,4,5.735528231,0.8161121011,0.3155127168,0.4866651595,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,5,5.690666676,0.824868679,0.3155127168,0.4774888754,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,4,6,5.895510912,0.8309982419,0.3155127168,0.4567106962,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,1,18.54511166,0.7810857892,0.3155127168,0.616286397,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,2,5.587646008,0.7802101374,0.3155127168,0.5690976381,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,3,5.951523304,0.8038529158,0.3155127168,0.5340998769,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,4,6.030104399,0.8257443309,0.3155127168,0.4969406128,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,5,6.002447844,0.8423817754,0.3155127168,0.4343498051,2.008101463,0.001000000047
SDG,FEDERATED CNN,3,5,6,5.820348024,0.8450087309,0.3155127168,0.4397492409,2.008101463,0.001000000047
SDG,FEDERATED CNN,4,1,1,17.51572013,0.824146986,0.4872918427,0.5237172842,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,1,2,5.875194311,0.832895875,0.4872918427,0.4894560277,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,1,3,5.705268145,0.8285214305,0.4872918427,0.4604678154,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,1,4,5.81107378,0.8503937125,0.4872918427,0.4231261015,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,1,5,5.869566202,0.846019268,0.4872918427,0.4363972545,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,1,6,5.783919811,0.8372703195,0.4872918427,0.4375803471,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,1,17.31700373,0.802274704,0.4872918427,0.5551800132,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,2,5.994449854,0.7961505055,0.4872918427,0.5151262879,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,3,5.806364059,0.8048993945,0.4872918427,0.5050511956,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,4,5.701736689,0.838145256,0.4872918427,0.4390748441,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,5,5.946523905,0.8512685895,0.4872918427,0.4167648554,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,2,6,5.863699198,0.8591426015,0.4872918427,0.3985514939,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,1,17.60112309,0.8309982419,0.4872918427,0.4665050507,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,2,5.91719985,0.838879168,0.4872918427,0.4553455114,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,3,5.818287373,0.8397548199,0.4872918427,0.4364899397,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,4,5.762133121,0.8406304717,0.4872918427,0.4164388478,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,5,5.727309465,0.8651488423,0.4872918427,0.3709123433,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,3,6,5.930285215,0.8677758574,0.4872918427,0.3597086966,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,1,17.97169447,0.8161121011,0.4872918427,0.5116113424,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,2,5.602600574,0.8169877529,0.4872918427,0.5001192093,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,3,5.515058517,0.8380035162,0.4872918427,0.4311221242,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,4,5.791322708,0.8213660121,0.4872918427,0.4610362053,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,5,5.592652321,0.852889657,0.4872918427,0.4295660853,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,4,6,5.524487257,0.8458844423,0.4872918427,0.4298285246,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,1,18.00702667,0.8204903603,0.4872918427,0.4925534427,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,2,5.81027174,0.8485113978,0.4872918427,0.4547754526,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,3,5.815663338,0.8397548199,0.4872918427,0.4318719506,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,4,5.772321463,0.8537653089,0.4872918427,0.4092086554,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,5,5.909143925,0.8546409607,0.4872918427,0.4219852388,1.421398997,0.001000000047
SDG,FEDERATED CNN,4,5,6,5.917161226,0.8625218868,0.4872918427,0.3632257283,1.421398997,0.001000000047
SDG,FEDERATED CNN,5,1,1,17.51459455,0.8433945775,0.4978089333,0.4429934323,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,1,2,6.001540661,0.83989501,0.4978089333,0.4303556681,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,1,3,5.742228031,0.8512685895,0.4978089333,0.4144730866,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,1,4,5.866901398,0.8678914905,0.4978089333,0.3894272149,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,1,5,5.77709341,0.8661417365,0.4978089333,0.3870904744,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,1,6,5.525381327,0.8652668595,0.4978089333,0.3704324961,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,1,16.95423555,0.846894145,0.4978089333,0.4534426033,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,2,5.930775642,0.8425197005,0.4978089333,0.4169073999,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,3,6.042151451,0.854768157,0.4978089333,0.3817021847,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,4,5.923867941,0.8722659945,0.4978089333,0.3529763222,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,5,5.94458127,0.855643034,0.4978089333,0.3769680858,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,2,6,5.825177193,0.860892415,0.4978089333,0.359226495,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,1,17.57680058,0.8546409607,0.4978089333,0.3933922946,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,2,5.741660595,0.8642731905,0.4978089333,0.3515903056,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,3,5.790305614,0.8852889538,0.4978089333,0.3304522038,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,4,5.885993481,0.8721541166,0.4978089333,0.3472538292,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,5,6.018728495,0.8896672726,0.4978089333,0.3090615869,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,3,6,5.972171307,0.8940455317,0.4978089333,0.2976351976,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,1,17.94573212,0.8371278644,0.4978089333,0.4314794838,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,2,5.811628819,0.8721541166,0.4978089333,0.3911587,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,3,5.834789753,0.8493870497,0.4978089333,0.3927825689,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,4,5.517710209,0.8598949313,0.4978089333,0.3728830516,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,5,5.308617592,0.8879159093,0.4978089333,0.3320243955,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,4,6,5.82883215,0.8800350428,0.4978089333,0.3456406295,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,1,18.02602434,0.8590192795,0.4978089333,0.3939104676,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,2,5.704500675,0.8511383533,0.4978089333,0.4391243756,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,3,5.789683104,0.8774080276,0.4978089333,0.3641836643,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,4,5.670464993,0.8896672726,0.4978089333,0.3322744071,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,5,6.293328285,0.8712784648,0.4978089333,0.3371521533,1.347729921,0.001000000047
SDG,FEDERATED CNN,5,5,6,5.822653055,0.8931698799,0.4978089333,0.3199339211,1.347729921,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,1,21.63464236,0.2405949235,1.422077298,1.396228909,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,2,5.810002327,0.3394575715,1.422077298,1.350600958,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,3,5.757587671,0.404199481,1.422077298,1.295867682,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,4,5.8272295,0.4934383333,1.422077298,1.220182538,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,5,5.814674139,0.532808423,1.422077298,1.151206613,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,1,6,5.959882021,0.603674531,1.422077298,1.082910061,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,1,19.1552732,0.3604549468,1.422077298,1.336967826,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,2,5.76516819,0.4111985862,1.422077298,1.245832682,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,3,5.870300531,0.4934383333,1.422077298,1.147158861,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,4,5.819998741,0.5450568795,1.422077298,1.08564055,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,5,5.882634163,0.5984252095,1.422077298,1.025645494,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,2,6,5.789221048,0.6080489755,1.422077298,0.9729509354,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,1,22.1678586,0.2486865222,1.422077298,1.388046384,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,2,5.72863245,0.3274956346,1.422077298,1.353147268,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,3,5.465576887,0.4527145326,1.422077298,1.259495497,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,4,5.905281305,0.5113835335,1.422077298,1.168575525,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,5,5.611158609,0.5586690307,1.422077298,1.069196939,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,3,6,5.796450138,0.576182127,1.422077298,1.029058456,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,1,19.41069007,0.3266199529,1.422077298,1.357512832,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,2,6.02521944,0.4168125987,1.422077298,1.250646472,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,3,5.818943739,0.4360770583,1.422077298,1.201144934,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,4,5.686223269,0.5175131559,1.422077298,1.11101985,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,5,5.85606432,0.5805604458,1.422077298,1.052441001,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,4,6,6.030957937,0.6322241426,1.422077298,0.9768410325,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,1,19.41262794,0.27670753,1.422077298,1.377053499,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,2,5.787473202,0.4001751244,1.422077298,1.321944475,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,3,5.5882442,0.4868651628,1.422077298,1.247226834,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,4,6.019099474,0.5464097857,1.422077298,1.17894578,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,5,5.954687357,0.5639229417,1.422077298,1.109082103,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,1,5,6,5.716434956,0.5945709348,1.422077298,1.048623204,0.3111305833,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,1,19.25656843,0.5993000865,1.2430439,1.031581879,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,2,5.978913784,0.610673666,1.2430439,0.9801591635,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,3,5.987246752,0.635170579,1.2430439,0.9227164388,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,4,5.890086889,0.6456692815,1.2430439,0.9001381397,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,5,5.948549271,0.6754155755,1.2430439,0.8528398275,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,1,6,5.96826601,0.678040266,1.2430439,0.8241716623,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,1,18.98877931,0.5774278045,1.2430439,1.033046126,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,2,5.86693716,0.6080489755,1.2430439,0.9894711971,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,3,5.89475894,0.6132983565,1.2430439,0.9636018872,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,4,5.830285072,0.64041996,1.2430439,0.9040983319,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,5,5.789823532,0.6456692815,1.2430439,0.8817763329,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,2,6,6.007237673,0.6754155755,1.2430439,0.8413689733,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,1,19.74235225,0.6068301201,1.2430439,1.012810588,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,2,5.717673063,0.6339755058,1.2430439,0.9642196298,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,3,5.97298789,0.6576182246,1.2430439,0.9190980792,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,4,5.666022301,0.6838878989,1.2430439,0.8645865917,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,5,5.909371376,0.6768826842,1.2430439,0.8494437933,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,3,6,5.754294872,0.6908931732,1.2430439,0.8028502464,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,1,20.66346359,0.6164623499,1.2430439,1.019310236,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,2,5.547234774,0.6182136536,1.2430439,0.9735565782,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,3,5.729649305,0.6462346911,1.2430439,0.9339051247,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,4,5.985724926,0.6619964838,1.2430439,0.9075806141,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,5,5.848683596,0.6725043654,1.2430439,0.8852492571,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,4,6,5.760834932,0.6891418695,1.2430439,0.8566661477,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,1,20.01142931,0.590192616,1.2430439,1.039359212,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,2,5.914335966,0.6182136536,1.2430439,0.9863581657,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,3,5.768286228,0.6462346911,1.2430439,0.9329717755,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,4,5.884043694,0.6786339879,1.2430439,0.8848170042,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,5,5.55889225,0.6628721356,1.2430439,0.8620625734,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,2,5,6,5.808023453,0.6768826842,1.2430439,0.8359984159,0.4583698511,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,1,22.75300932,0.6832895875,1.294646859,0.8086033463,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,2,6.409276485,0.66579175,1.294646859,0.8114504218,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,3,5.857135773,0.6911635995,1.294646859,0.7659721971,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,4,5.768153191,0.6990376115,1.294646859,0.774817884,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,5,5.701402664,0.703412056,1.294646859,0.7291527987,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,1,6,5.741309881,0.7051618695,1.294646859,0.7246202826,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,1,19.43543506,0.6815398335,1.294646859,0.7894838452,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,2,5.690791845,0.692913413,1.294646859,0.7796329856,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,3,5.878444195,0.686789155,1.294646859,0.7633580565,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,4,5.795809746,0.6972878575,1.294646859,0.751536727,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,5,5.650041103,0.696412921,1.294646859,0.7354895473,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,2,6,5.766597748,0.687664032,1.294646859,0.7295436859,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,1,20.16780066,0.7101576328,1.294646859,0.7724384665,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,2,5.470394135,0.6987740993,1.294646859,0.7710937262,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,3,5.627093315,0.7136602402,1.294646859,0.7472314835,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,4,5.772473574,0.7346760035,1.294646859,0.7214058042,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,5,5.831391335,0.7355516553,1.294646859,0.7012789249,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,3,6,5.465333462,0.7460595369,1.294646859,0.6816436052,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,1,19.90519238,0.7031523585,1.294646859,0.7927219868,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,2,5.803628206,0.6926444769,1.294646859,0.8080926538,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,3,5.720627308,0.7110332847,1.294646859,0.7574333549,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,4,5.612927914,0.7162871957,1.294646859,0.7369493246,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,5,5.535443544,0.7276707292,1.294646859,0.7041313052,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,4,6,5.733099699,0.7259194255,1.294646859,0.6847929955,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,1,19.62221789,0.6856392026,1.294646859,0.8155828118,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,2,5.561293602,0.6882662177,1.294646859,0.8031814098,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,3,5.747608662,0.7066549659,1.294646859,0.7617939711,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,4,5.80924511,0.6908931732,1.294646859,0.7665474415,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,5,5.649965525,0.7162871957,1.294646859,0.7383580804,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,3,5,6,5.747012854,0.6961470842,1.294646859,0.7338812351,0.486415416,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,1,19.58181834,0.7147856355,1.38906455,0.7030994296,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,2,6.175769567,0.7121610045,1.38906455,0.6997892857,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,3,5.816309452,0.7139107585,1.38906455,0.7064652443,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,4,5.559188128,0.725284338,1.38906455,0.6764080524,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,5,5.997126818,0.7217847705,1.38906455,0.6481262445,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,1,6,5.622459173,0.711286068,1.38906455,0.6724589467,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,2,1,19.69591379,0.718285203,1.38906455,0.6924311519,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,2,2,5.686506271,0.708661437,1.38906455,0.6946277618,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,2,3,5.873968124,0.6850393414,1.38906455,0.7221541405,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,2,4,5.717124462,0.708661437,1.38906455,0.6902948022,0.4723926485,0.0005000000237
SDG,FEDERATED QUANTUM CNN,4,2,5,5.771054506,0.7226596475,1.38906455,0.6563435197,0.4723926485,0.0005000000237
SDG,FEDERATED QUANTUM CNN,4,2,6,5.833537579,0.7226596475,1.38906455,0.6560055017,0.4723926485,0.0005000000237
SDG,FEDERATED QUANTUM CNN,4,3,1,19.64418364,0.7416812778,1.38906455,0.6610633135,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,3,2,6.126900911,0.7259194255,1.38906455,0.6843028069,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,3,3,5.993810892,0.7329246998,1.38906455,0.6553525329,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,3,4,5.864687204,0.7311733961,1.38906455,0.6781105995,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,3,5,5.823122978,0.7399299741,1.38906455,0.6440486908,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,3,6,5.822078943,0.7469351888,1.38906455,0.6247510314,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,1,19.90292954,0.7302977443,1.38906455,0.6881181002,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,2,5.833450556,0.7259194255,1.38906455,0.6887466908,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,3,5.644786358,0.7276707292,1.38906455,0.6697416306,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,4,5.959903717,0.7215411663,1.38906455,0.6708087325,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,5,5.879965305,0.7101576328,1.38906455,0.7288137078,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,4,6,5.71474719,0.7224168181,1.38906455,0.6722630858,0.4723926485,0.0005000000237
SDG,FEDERATED QUANTUM CNN,4,5,1,20.03623438,0.7119089365,1.38906455,0.7173182368,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,5,2,5.684417963,0.7066549659,1.38906455,0.7003641725,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,5,3,5.883587599,0.7110332847,1.38906455,0.7119190097,0.4723926485,0.001000000047
SDG,FEDERATED QUANTUM CNN,4,5,4,5.757727146,0.7206655145,1.38906455,0.6952812076,0.4723926485,0.001000000047
