Round,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
3,5,3,5.850435972213745,0.6418563723564148,,1.0032179355621338,,7.812500371073838e-06
3,5,4,6.047329902648926,0.6366024613380432,,1.003894329071045,,7.812500371073838e-06
3,5,5,6.1864190101623535,0.6366024613380432,,1.0097931623458862,,7.812500371073838e-06
3,5,6,6.262183427810669,0.6147110462188721,,1.0703399181365967,,3.906250185536919e-06
4,1,1,19.919870138168335,0.6526684165000916,,0.9399222731590271,,3.906250185536919e-06
4,1,2,5.866154909133911,0.6500437259674072,,0.932663083076477,,3.906250185536919e-06
4,1,3,5.947977066040039,0.6649168729782104,,0.9690302610397339,,3.906250185536919e-06
4,1,4,6.125460147857666,0.6736658215522766,,0.8924488425254822,,3.906250185536919e-06
4,1,5,5.534860610961914,0.6535432934761047,,0.9242899417877197,,3.906250185536919e-06
4,1,6,5.953972101211548,0.6517935395240784,,0.9277753829956055,,3.906250185536919e-06
4,2,1,19.667386531829834,0.6570428609848022,,0.9548322558403015,,1.9531250927684596e-06
4,2,2,5.959163427352905,0.6307961344718933,,1.0010467767715454,,1.9531250927684596e-06
4,2,3,6.103717803955078,0.6675415635108948,,0.9581030607223511,,1.9531250927684596e-06
4,2,4,5.933535575866699,0.6614173054695129,,0.9465140700340271,,9.765625463842298e-07
4,2,5,6.11779522895813,0.6509186625480652,,0.929751455783844,,9.765625463842298e-07
4,2,6,5.893121719360352,0.6456692814826965,,0.9943386316299438,,9.765625463842298e-07
4,3,1,20.37986421585083,0.6330998539924622,,0.9480040073394775,,9.765625463842298e-07
4,3,2,6.168916940689087,0.6471103429794312,,0.9584047198295593,,9.765625463842298e-07
4,3,3,5.81280517578125,0.6322241425514221,,0.9789454340934753,,9.765625463842298e-07
4,3,4,5.87962532043457,0.6383537650108337,,0.9887191653251648,,4.882812731921149e-07
4,4,1,20.048570156097412,0.6628721356391907,,0.9284878373146057,,4.882812731921149e-07
4,4,2,6.138176679611206,0.6366024613380432,,0.9885112643241882,,4.882812731921149e-07
4,4,3,6.221739053726196,0.6698774099349976,,0.9012205600738525,,4.882812731921149e-07
4,4,4,5.925991535186768,0.6654991507530212,,0.9065744280815125,,4.882812731921149e-07
4,4,5,5.85216212272644,0.6462346911430359,,0.9565137028694153,,4.882812731921149e-07
4,4,6,6.0372536182403564,0.6541155576705933,,0.9524579048156738,,2.4414063659605745e-07
4,5,1,19.96784257888794,0.6584938764572144,,0.9842211604118347,,2.4414063659605745e-07
4,5,2,5.930304765701294,0.6479859948158264,,0.9639005661010742,,2.4414063659605745e-07
4,5,3,5.936257600784302,0.6471103429794312,,0.9549325108528137,,2.4414063659605745e-07
4,5,4,6.188989877700806,0.6471103429794312,,0.9985525608062744,,2.4414063659605745e-07
4,5,5,6.392401695251465,0.639229416847229,,1.0634981393814087,,2.4414063659605745e-07
4,5,6,5.900645732879639,0.6593695282936096,,0.9644232392311096,,1.2207031829802872e-07
5,1,1,19.64013934135437,0.6596675515174866,,0.8992380499839783,,1.2207031829802872e-07
5,1,2,5.924941778182983,0.6570428609848022,,0.908118724822998,,1.2207031829802872e-07
5,1,3,6.121927976608276,0.6544181704521179,,0.9546738862991333,,1.2207031829802872e-07
5,1,4,5.964374303817749,0.6666666865348816,,0.8781030774116516,,6.103515914901436e-08
5,1,5,6.312777996063232,0.6736658215522766,,0.8704705834388733,,6.103515914901436e-08
5,1,6,5.951823949813843,0.6719160079956055,,0.9224085807800293,,6.103515914901436e-08
5,2,1,19.512619256973267,0.6369203925132751,,0.9888176918029785,,6.103515914901436e-08
5,2,2,5.925090312957764,0.6727908849716187,,0.8959513306617737,,6.103515914901436e-08
5,2,3,5.941332101821899,0.6561679840087891,,0.9547959566116333,,6.103515914901436e-08
5,2,4,5.818539619445801,0.6570428609848022,,0.9875321388244629,,6.103515914901436e-08
5,2,5,10.651304721832275,0.6482939720153809,,0.9718329310417175,,3.051757957450718e-08
5,3,1,20.030076503753662,0.62521892786026,,0.99276202917099,,3.051757957450718e-08
5,3,2,5.969059705734253,0.6479859948158264,,1.0042455196380615,,3.051757957450718e-08
5,3,3,5.921501636505127,0.6488616466522217,,0.965061604976654,,3.051757957450718e-08
5,3,4,6.042317152023315,0.6576182246208191,,0.9463154673576355,,3.051757957450718e-08
5,3,5,6.024613380432129,0.6514886021614075,,0.9442534446716309,,3.051757957450718e-08
5,3,6,6.001760005950928,0.6541155576705933,,0.943221390247345,,3.051757957450718e-08
5,4,1,20.06054162979126,0.6611208319664001,,0.8946622014045715,,3.051757957450718e-08
5,4,2,6.171802997589111,0.6637477874755859,,0.9366755485534668,,3.051757957450718e-08
5,4,3,6.199307441711426,0.6558669209480286,,0.9657191634178162,,3.051757957450718e-08
5,4,4,5.96876335144043,0.6584938764572144,,0.9441770911216736,,1.525878978725359e-08
5,5,1,19.861865758895874,0.6549912691116333,,0.9492703676223755,,1.525878978725359e-08
5,5,2,6.026984453201294,0.639229416847229,,0.9834536910057068,,1.525878978725359e-08
5,5,3,6.239639759063721,0.6339755058288574,,0.9930379390716553,,1.525878978725359e-08
5,5,4,6.177751302719116,0.635726809501648,,1.0266135931015015,,7.629394893626795e-09
