Round,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
4,4,5,5.592652320861816,0.8528896570205688,,0.42956608533859253,,0.0010000000474974513
4,4,6,5.524487257003784,0.8458844423294067,,0.4298285245895386,,0.0010000000474974513
4,5,1,18.00702667236328,0.8204903602600098,,0.4925534427165985,,0.0010000000474974513
4,5,2,5.810271739959717,0.8485113978385925,,0.45477545261383057,,0.0010000000474974513
4,5,3,5.8156633377075195,0.8397548198699951,,0.4318719506263733,,0.0010000000474974513
4,5,4,5.772321462631226,0.8537653088569641,,0.40920865535736084,,0.0010000000474974513
4,5,5,5.909143924713135,0.8546409606933594,,0.4219852387905121,,0.0010000000474974513
4,5,6,5.917161226272583,0.8625218868255615,,0.3632257282733917,,0.0010000000474974513
5,1,1,17.514594554901123,0.8433945775032043,,0.4429934322834015,,0.0010000000474974513
5,1,2,6.001540660858154,0.8398950099945068,,0.43035566806793213,,0.0010000000474974513
5,1,3,5.742228031158447,0.8512685894966125,,0.4144730865955353,,0.0010000000474974513
5,1,4,5.866901397705078,0.8678914904594421,,0.38942721486091614,,0.0010000000474974513
5,1,5,5.777093410491943,0.8661417365074158,,0.3870904743671417,,0.0010000000474974513
5,1,6,5.525381326675415,0.8652668595314026,,0.3704324960708618,,0.0010000000474974513
5,2,1,16.954235553741455,0.8468941450119019,,0.45344260334968567,,0.0010000000474974513
5,2,2,5.9307756423950195,0.8425197005271912,,0.416907399892807,,0.0010000000474974513
5,2,3,6.04215145111084,0.8547681570053101,,0.381702184677124,,0.0010000000474974513
5,2,4,5.92386794090271,0.8722659945487976,,0.35297632217407227,,0.0010000000474974513
5,2,5,5.9445812702178955,0.8556430339813232,,0.3769680857658386,,0.0010000000474974513
5,2,6,5.825177192687988,0.8608924150466919,,0.3592264950275421,,0.0010000000474974513
5,3,1,17.57680058479309,0.8546409606933594,,0.39339229464530945,,0.0010000000474974513
5,3,2,5.7416605949401855,0.864273190498352,,0.3515903055667877,,0.0010000000474974513
5,3,3,5.7903056144714355,0.8852889537811279,,0.33045220375061035,,0.0010000000474974513
5,3,4,5.885993480682373,0.8721541166305542,,0.34725382924079895,,0.0010000000474974513
5,3,5,6.018728494644165,0.889667272567749,,0.30906158685684204,,0.0010000000474974513
5,3,6,5.972171306610107,0.8940455317497253,,0.29763519763946533,,0.0010000000474974513
5,4,1,17.94573211669922,0.8371278643608093,,0.43147948384284973,,0.0010000000474974513
5,4,2,5.811628818511963,0.8721541166305542,,0.39115869998931885,,0.0010000000474974513
5,4,3,5.834789752960205,0.8493870496749878,,0.3927825689315796,,0.0010000000474974513
5,4,4,5.517710208892822,0.8598949313163757,,0.37288305163383484,,0.0010000000474974513
5,4,5,5.30861759185791,0.8879159092903137,,0.33202439546585083,,0.0010000000474974513
5,4,6,5.828832149505615,0.8800350427627563,,0.345640629529953,,0.0010000000474974513
5,5,1,18.026024341583252,0.8590192794799805,,0.3939104676246643,,0.0010000000474974513
5,5,2,5.704500675201416,0.8511383533477783,,0.43912437558174133,,0.0010000000474974513
5,5,3,5.789683103561401,0.8774080276489258,,0.3641836643218994,,0.0010000000474974513
5,5,4,5.670464992523193,0.889667272567749,,0.3322744071483612,,0.0010000000474974513
5,5,5,6.293328285217285,0.8712784647941589,,0.3371521532535553,,0.0010000000474974513
5,5,6,5.82265305519104,0.8931698799133301,,0.3199339210987091,,0.0010000000474974513
